19,-0.99999961853028229708,2621440,5,0.0000000000000000000
20,-0.99999980926514564494,5242880,5,0.0000000000000000000
21,-0.99999990463257726336,10485760,5,0.0000000000000000000
22,-0.99999995231629301706,20971520,5,0.0000000000000000000
23,-0.99999997615815094942,41943040,5,0.0000000000000000000
24,-0.99999998807907997111,83886080,5,0.0000000000000000000
25,-0.99999999403954653587,167772160,5,0.0000000000000000000
26,-0.99999999701977826394,335544320,5,0.0000000000000000000
27,-0.99999999850989418348,671088640,5,0.0000000000000000000
28,-0.99999999925495219877,1342177280,5,0.0000000000000000000
1,-1.2381489999654744505,10,5,1.0000000000000000000
2,-1.2553617442168969465,20,5,1.0000000000000000000
3,-1.2612672160397040422,40,5,1.0000000000000000000
4,-1.2629531148133312790,80,5,1.0000000000000000000
5,-1.2633609260285396658,160,5,1.0000000000000000000
6,-1.2634520325852613976,320,5,1.0000000000000000000
7,-1.2634721114066687075,640,5,1.0000000000000000000
8,-1.2634758864758863783,1280,5,1.0000000000000000000
9,-1.2634764486166456532,2560,5,1.0000000000000000000
10,-1.2634766429738983895,5120,5,1.0000000000000000000
11,-1.2634766492425915096,10240,5,1.0000000000000000000
12,-1.2634766493502476159,20480,5,1.0000000000000000000
1,-2.1139319115631249879,10,5,2.0000000000000000000
2,-2.1205093945032444935,20,5,2.0000000000000000000
3,-2.1235872221336897780,40,5,2.0000000000000000000
4,-2.1243426674377703378,80,5,2.0000000000000000000
5,-2.1245689439876676019,160,5,2.0000000000000000000
6,-2.1245785124380067721,320,5,2.0000000000000000000
7,-2.1245786935887567282,640,5,2.0000000000000000000
8,-2.1245786950981697672,1280,5,2.0000000000000000000
1,-3.0754133429609344930,10,5,3.0000000000000000000
2,-3.0796709479610901994,20,5,3.0000000000000000000
3,-3.0817754157720127495,40,5,3.0000000000000000000
4,-3.0827211653150055071,80,5,3.0000000000000000000
5,-3.0828239083034612023,160,5,3.0000000000000000000
6,-3.0828263255172165813,320,5,3.0000000000000000000
7,-3.0828263588552191621,640,5,3.0000000000000000000
8,-3.0828263590797888583,1280,5,3.0000000000000000000
